iabCat,masculinity,interest,IgName,IgLevel1,IgLevel2,PinkMin,PinkAvg,PinkMax
Technology & Computing,3873.0,6003184610752,User (computing),empty,Business and industry,4.3298148275114094,11.2616351177427,10.292102674705516
Arts & Entertainment,3872.0,6003150986465,Disc jockey,empty,Business and industry,-2.842586079268917,-41.799052323272115,-31.1597163666849
Sports,3871.0,6003257940888,Chinese martial arts,empty,News and entertainment,-6.85550460170274,49.05732558632295,45.71931850730434
Automotive,3870.0,6003980264948,Subaru Impreza,Cars,Hobbies and activities,34.41468099845791,30.21052132769404,36.70569868731233
Hobbies & Interests,3869.0,6003271038593,Strategy video game,empty,News and entertainment,4.759319967467199,21.381164254518673,19.461882388798724
Automotive,3868.0,6003702639291,Bentley,Local Business,Business and industry,3.12848252740266,14.250280216664436,20.012316333026565
Arts & Entertainment,3867.0,6003286875141,Xbox Live,Video Game,News and entertainment,4.945614125474019,28.70315394333163,26.9936547335074
Education,3866.0,6003108156578,Amity University,Local Business,Education,15.541857587342296,9.215546943061803,13.267677651367055
Law Government & Politics,3865.0,6003351500119,Election,empty,Business and industry,2.8549049400779425,20.313616957125014,20.86621117583273
Automotive,3864.0,6003241598211,Rolls-Royce Motor Cars,Local Business,Business and industry,-2.2756726966065424,29.552149784732496,28.159000053956415
Arts & Entertainment,3863.0,6003215289938,Flatline,empty,Fitness and wellness,1.8593861280345996,11.066208052814368,15.133177245079413
Sports,3862.0,6002923651121,SD Eibar,Sports Team,Sports and outdoors,14.045074386017353,58.11976367043926,47.857630869799095
Health & Fitness,3861.0,6003696621690,Gratitude,empty,Lifestyle and culture,-22.027404538377507,-21.6757880047315,-24.333571917835545
Automotive,3860.0,6003673945718,Jaguar Land Rover,empty,Business and industry,221.5402690570672,21.163238007459327,35.302935596709474
Science,3859.0,6003030752007,Sustainable transport,empty,empty,8.21434194579515,3.697161763399549,2.91177066371135
Arts & Entertainment,3858.0,6003387633593,Drums,empty,Hobbies and activities,-7.7968773668712705,10.535327270513777,11.138470960823987
Law Government & Politics,3857.0,6003335045557,Georgia (U.S. state),empty,"Travel, places and events",14.278312898061607,21.066461975601158,23.119337292907602
Law Government & Politics,3856.0,6003416962877,Special forces,empty,Lifestyle and culture,-3.354215150697283,13.127429801146945,13.15534436590791
Arts & Entertainment,3855.0,6003182305905,ESPN,empty,News and entertainment,-3.066137097036211,4.75090677602223,4.800469801820585
Automotive,3854.0,6003184700966,Mazda RX-7,Local Business,Hobbies and activities,6.116116963481784,9.334791612306576,8.003496589356015
Law Government & Politics,3853.0,6003538084627,United States Marine Corps,empty,Business and industry,-4.028660412913269,18.04952507592067,17.74975178069731
Sports,3852.0,6003135214808,National Hockey League,empty,Sports and outdoors,-1.3517988353376258,30.391048424786405,29.25213726653662
Society,3851.0,6003480342464,Poland,empty,"Travel, places and events",6.224110371198885,17.652993219374288,17.983105775866264
Business,3850.0,6004203037495,Petróleo,empty,News and entertainment,55.29414317675668,43.452133988344904,36.926540315481894
Health & Fitness,3849.0,6003351764757,Triathlons,empty,Sports and outdoors,4.530780046308208,19.0008256237423,17.819990889939213
Automotive,3848.0,6002955938523,Audi A4,empty,Hobbies and activities,-28.114785344538355,0.24639217295253876,-0.1502660614125687
Arts & Entertainment,3847.0,6002982899521,Extreme (band),empty,News and entertainment,-4.522260358348652,12.559546827718417,13.877297401902805
Technology & Computing,3846.0,6004030160948,Social media,empty,Technology,3.792872245740998,8.170811351835733,8.079781548103394
Science,3845.0,6003329354837,Time,empty,"Travel, places and events",3.6562009470573305,20.924182261662214,19.090331076186427
Law Government & Politics,3844.0,6003406689405,Democratic Party (United States),empty,Lifestyle and culture,8.567487760746216,6.266803460389408,7.3290111411298025
Travel,3843.0,6003071732829,Australia,empty,"Travel, places and events",-7.153607235598054,34.92932427234208,34.39857589101892
Arts & Entertainment,3842.0,6003780841452,Bandcamp,Local Business,News and entertainment,-19.575185854406822,7.986802622859948,6.643785557210455
Automotive,3841.0,6003287677000,Aircraft engine,empty,"Travel, places and events",1.3601580135503086,25.174724227308282,22.44889104762203
Law Government & Politics,3840.0,6003340354996,NATO,Armed Forces,Business and industry,-2.9667911854178852,4.805310584673401,6.139363022335755
Health & Fitness,3839.0,6003143191561,Powerlifting,empty,Sports and outdoors,2.1908122127796252,30.92919503551343,29.95763403775324
Technology & Computing,3838.0,6003177222849,Machine learning,empty,Business and industry,-0.19037090304731374,5.880433696165164,5.463573526845269
Science,3837.0,6003487236586,Data,empty,Hobbies and activities,-0.5110679580641683,5.480428047381395,5.4128230002249005
Arts & Entertainment,3836.0,6003350008527,Iron Man,empty,News and entertainment,0.2590592952876083,8.156618698238484,7.775443415963448
Automotive,3835.0,6003715312346,Suspension (vehicle),empty,Sports and outdoors,2.8601812870353216,11.259043877321794,12.327825698665821
Technology & Computing,3834.0,6003098196258,LED lamp,empty,Hobbies and activities,2.5231871369051952,16.034295411667713,17.202996558967364
Arts & Entertainment,3833.0,6002943117046,Nintendo,empty,Business and industry,-0.3281923990067142,8.001104015989478,11.03470919255469
Science,3832.0,6003737549104,Homo sapiens,empty,Lifestyle and culture,5.860915603966544,7.526011117354455,7.175444535974357
Travel,3831.0,6003226631485,Netherlands,empty,"Travel, places and events",25.63733225591854,-40.50202722274897,-35.76310446953777
Education,3830.0,6003158335240,Slovak language,Education Website,Lifestyle and culture,19.16877775182796,6.110547750485602,9.014369578569811
Travel,3829.0,6003584633838,Scandinavia,empty,"Travel, places and events",-0.7419548226779588,22.478999997571425,15.78810042782763
Personal Finance,3828.0,6003141785766,Mortgage loans,empty,Business and industry,1.8370370510790763,11.196879607216886,10.478590168436746
Automotive,3827.0,6003300483999,Anti-lock braking system,empty,Sports and outdoors,6.826839871842298,14.801655874710184,14.61739653754691
Science,3826.0,6003358281200,Natural gas,empty,Business and industry,6.076323678436429,7.451603591021887,8.030012147861388
Law Government & Politics,3825.0,6003319858536,United States Army,empty,Business and industry,3.3589016144195303,2.633550913323269,2.5961334714624735
Arts & Entertainment,3824.0,6012132037267,all india bakchod,Public Figure,People,-2.646949454809647,-41.50096336093858,-46.46706703905791
Illegal Content,3823.0,6003498332480,Gangsta rap,empty,News and entertainment,-0.21802911574647624,-8.539382368906576,-6.819310703151775
Arts & Entertainment,3822.0,6002840040679,Music industry,empty,News and entertainment,2.1266308709344033,12.309025049448826,12.064334892735772
Arts & Entertainment,3821.0,6003136156150,Zombie,empty,News and entertainment,0.38090420587119045,12.843945384348821,12.610771256574193
Technology & Computing,3820.0,6002960081520,Secure Digital,empty,News and entertainment,169.80643672937407,76.00828492888482,90.94172627319261
Arts & Entertainment,3819.0,6002998071644,Anime Expo,Event,"Travel, places and events",-4.710147676240284,8.237909438278809,8.401447395123046
Shopping,3818.0,6003237046675,Slot machine,empty,News and entertainment,-2.3286965226147522,34.94678669672368,30.13016277941355
Travel,3817.0,6003430024540,Uruguay,empty,"Travel, places and events",-5.694946969578522,10.980126958286958,29.306259593500776
Travel,3816.0,6003649959113,Kentucky,empty,"Travel, places and events",53.080641347165844,45.48447967988464,41.5177270445484
Sports,3815.0,6003493479631,Sports club,empty,Fitness and wellness,3.3125683800791474,21.23317804355019,21.791218488765953
Law Government & Politics,3814.0,6003332840432,National security,empty,Business and industry,91.4922996728736,27.282651718226916,26.320553738283813
Style & Fashion,3813.0,6004920030448,Yoga pants,empty,Shopping and fashion,-15.7800305638308,25.193729212178074,27.263809715650133
Business,3812.0,6003393771563,Market (economics),empty,Business and industry,-3.43723332804089,21.468803142998276,22.04822534025611
Arts & Entertainment,3810.0,6003286859676,comedy,empty,News and entertainment,1.8703517389361137,14.470735287845592,14.99852953182642
Society,3809.0,6003137424350,Albania,empty,"Travel, places and events",6.865118070154068,5.704252909308667,9.065835140774535
Sports,3808.0,6005378774651,Mohamed Salah,empty,People,-9.461083422521487,5.276199321336925,-6.2944172772398534
Technology & Computing,3807.0,6003047828985,Solid-state drive,empty,Technology,1.6864589443124713,6.907892441232233,5.928939014551077
Style & Fashion,3806.0,6003384587151,Sneakers (footwear),empty,Shopping and fashion,5.432429656153884,8.164436288769242,7.959978281021124
Technology & Computing,3805.0,6003607349618,GoPro,empty,Business and industry,4.845312836011801,1.7932293715151477,0.7540722713138467
Automotive,3804.0,6003029700655,Mitsubishi Lancer Evolution,empty,Hobbies and activities,3.637035320336344,-1.1013199128284195,-1.3154903792134929
News,3803.0,6004043913548,Newspapers,empty,News and entertainment,5.909366927723484,20.998009797304036,21.362726886848936
Automotive,3802.0,6003061826328,Audi A3,empty,Hobbies and activities,-0.20121882357667853,1.596938564899761,11.328373848757519
Careers,3801.0,6003115013792,Excavator,empty,empty,-9.587752949799617,11.158738587002434,15.790615586323847
Business,3800.0,6003236601475,Silicon Valley,empty,"Travel, places and events",0.4503773936215665,9.665304857548447,9.61890922225299
Sports,3799.0,6010347765484,Conor McGregor,empty,People,-38.62220825090762,71.21751666789098,61.75326366231815
Health & Fitness,3798.0,6003647202420,Road running,empty,Fitness and wellness,-0.17694585402854587,2.4444747289130198,3.3333717839355184
Arts & Entertainment,3797.0,6003380545051,Complex (magazine),empty,News and entertainment,89.2718457467873,33.202597228984715,33.00800807119084
Arts & Entertainment,3796.0,6003381567337,Cosplay,empty,Technology,-2.5131525601715334,-1.7395408190071542,-1.1592706259610346
Sports,3795.0,6003051528616,Canyon Bicycles,Local Business,Sports and outdoors,-0.8601220517542232,0.28212105971004586,-1.2172559294520533
Sports,3794.0,6003987033066,Drag racing,empty,Hobbies and activities,-10.01751673255619,-4.9106698533024415,-3.498908358335563
Sports,3793.0,6003590372812,Phil Heath,Athlete,People,4.552071292296569,-34.447521393894014,-24.88997382894997
News,3792.0,6003210728924,News broadcasting,empty,Business and industry,3.158942574435489,18.715329284381696,15.845795740739886
News,3791.0,6003070906115,China Daily,empty,News and entertainment,1.8545304310997643,2.90568527895735,2.889850737572109
Law Government & Politics,3790.0,6003290519256,Liberalism,empty,Lifestyle and culture,1.3064498464564216,-5.688917779814112,-4.820849439351466
Hobbies & Interests,3789.0,6003181353933,Podcast,empty,Technology,5.069246085595452,18.310620519074376,22.147594565020007
Automotive,3788.0,6003268122476,Tesla Motors,empty,Business and industry,3.1862460728558766,8.371101783760421,11.440326959009452
Sports,3787.0,6003169816561,Futsal,empty,Sports and outdoors,4.819896739243937,5.933531205976281,8.549282671147202
Business,3786.0,6004034455409,Freight transport,empty,Hobbies and activities,-0.256755395410239,2.500992897051888,3.6220604973410295
Personal Finance,3785.0,6003512040864,Wealth,empty,Business and industry,2.162981298793113,6.508724141976088,6.720399704169513
Travel,3784.0,6003076451539,Southern Africa,State/Province/Region,"Travel, places and events",-4.237867143258118,5.891701436384975,7.685670330184444
Shopping,3783.0,6003587678073,Rolex,empty,Business and industry,58.00650245976264,14.875638708280434,19.636534881362156
Law Government & Politics,3782.0,6003182816166,Barack Obama,empty,People,-0.9521292673735011,2.717240089443126,-0.5926104585861744
Arts & Entertainment,3781.0,6005561450318,Bhangra (music),empty,News and entertainment,1.4779526614117215,3.065088397766802,3.7115951200997586
Business,3780.0,6003700670691,Cargo,empty,Business and industry,0.04231355801446557,9.341967271503922,11.604884396483158
Style & Fashion,3779.0,6003146022026,One-piece swimsuit,Brand,Shopping and fashion,5.971503777009242,-21.823007039423167,-14.690698160822853
Health & Fitness,3778.0,6003092532417,CrossFit,empty,Fitness and wellness,4.025391798573676,10.00691829838338,11.421865624864814
Automotive,3777.0,6003124774258,Audi A6,Travel Service,Hobbies and activities,73.93707250063866,-15.266518901483543,-3.338042088655346
Travel,3776.0,6003142302966,Tennessee,empty,"Travel, places and events",-7.607998055465102,16.304094685691126,12.77676243701279
Home & Garden,3775.0,6003037157929,Waterproofing,empty,Shopping and fashion,7.253068248249259,25.13720301815867,21.916798417744573
Arts & Entertainment,3774.0,6003309570508,The Police,Local Business,News and entertainment,12.953174746806019,23.620529626714386,27.860363254327737
Hobbies & Interests,3773.0,6003097919117,Practical joke,empty,News and entertainment,6.089557241079403,12.003481266173546,12.550478537249983
Travel,3772.0,6003315569363,Copenhagen,empty,"Travel, places and events",38.270071418870245,17.856369165811895,22.30251141436274
Arts & Entertainment,3771.0,6003382822804,Hero (2002 film),empty,News and entertainment,15.637727689829372,20.88353548590156,26.66235119956889
Automotive,3769.0,6003632246983,Airbag,empty,Hobbies and activities,1.017137449739774,13.713073307420922,14.526048969493267
Home & Garden,3768.0,6003221195667,Agricultural machinery,empty,Hobbies and activities,4.236709371405863,8.723538605740885,15.763252615062061
Arts & Entertainment,3767.0,6003659163716,Road movie,empty,News and entertainment,21.92931999548387,24.399092588775382,33.28005662312951
